year,level,geoid,name,county,age,measure,estimate
2014,3_towns,0900722280,East Haddam,Middlesex County,25_to_29_years,pop_change_from_prev_data_year,71
2014,3_towns,0900722280,East Haddam,Middlesex County,30_to_34_years,pop_change_from_prev_data_year,18
2014,3_towns,0900722280,East Haddam,Middlesex County,35_to_39_years,pop_change_from_prev_data_year,-73
2014,3_towns,0900722280,East Haddam,Middlesex County,40_to_44_years,pop_change_from_prev_data_year,-1
2014,3_towns,0900722280,East Haddam,Middlesex County,45_to_49_years,pop_change_from_prev_data_year,-75
2014,3_towns,0900722280,East Haddam,Middlesex County,50_to_54_years,pop_change_from_prev_data_year,63
2014,3_towns,0900722280,East Haddam,Middlesex County,55_to_59_years,pop_change_from_prev_data_year,60
2014,3_towns,0900722280,East Haddam,Middlesex County,60_to_64_years,pop_change_from_prev_data_year,-15
2014,3_towns,0900722280,East Haddam,Middlesex County,65_to_69_years,pop_change_from_prev_data_year,21
2014,3_towns,0900722280,East Haddam,Middlesex County,70_to_74_years,pop_change_from_prev_data_year,16
2014,3_towns,0900722280,East Haddam,Middlesex County,75_to_79_years,pop_change_from_prev_data_year,-20
2014,3_towns,0900722280,East Haddam,Middlesex County,80_to_84_years,pop_change_from_prev_data_year,15
2014,3_towns,0900722280,East Haddam,Middlesex County,85_years_and_over,pop_change_from_prev_data_year,20
2015,3_towns,0900722280,East Haddam,Middlesex County,total_pop,pop_change_from_prev_data_year,-3
2015,3_towns,0900722280,East Haddam,Middlesex County,under_5_years,pop_change_from_prev_data_year,64
2015,3_towns,0900722280,East Haddam,Middlesex County,5_to_9_years,pop_change_from_prev_data_year,18
2015,3_towns,0900722280,East Haddam,Middlesex County,10_to_14_years,pop_change_from_prev_data_year,-26
2015,3_towns,0900722280,East Haddam,Middlesex County,15_to_19_years,pop_change_from_prev_data_year,-124
2015,3_towns,0900722280,East Haddam,Middlesex County,20_to_24_years,pop_change_from_prev_data_year,54
2015,3_towns,0900722280,East Haddam,Middlesex County,25_to_29_years,pop_change_from_prev_data_year,103
2015,3_towns,0900722280,East Haddam,Middlesex County,30_to_34_years,pop_change_from_prev_data_year,32
2015,3_towns,0900722280,East Haddam,Middlesex County,35_to_39_years,pop_change_from_prev_data_year,-116
2015,3_towns,0900722280,East Haddam,Middlesex County,40_to_44_years,pop_change_from_prev_data_year,-61
2015,3_towns,0900722280,East Haddam,Middlesex County,45_to_49_years,pop_change_from_prev_data_year,-165
2015,3_towns,0900722280,East Haddam,Middlesex County,50_to_54_years,pop_change_from_prev_data_year,82
2015,3_towns,0900722280,East Haddam,Middlesex County,55_to_59_years,pop_change_from_prev_data_year,-18
2015,3_towns,0900722280,East Haddam,Middlesex County,60_to_64_years,pop_change_from_prev_data_year,65
2015,3_towns,0900722280,East Haddam,Middlesex County,65_to_69_years,pop_change_from_prev_data_year,47
2015,3_towns,0900722280,East Haddam,Middlesex County,70_to_74_years,pop_change_from_prev_data_year,77
2015,3_towns,0900722280,East Haddam,Middlesex County,75_to_79_years,pop_change_from_prev_data_year,-106
2015,3_towns,0900722280,East Haddam,Middlesex County,80_to_84_years,pop_change_from_prev_data_year,65
2015,3_towns,0900722280,East Haddam,Middlesex County,85_years_and_over,pop_change_from_prev_data_year,6
2016,3_towns,0900722280,East Haddam,Middlesex County,total_pop,pop_change_from_prev_data_year,-41
2016,3_towns,0900722280,East Haddam,Middlesex County,under_5_years,pop_change_from_prev_data_year,-11
2016,3_towns,0900722280,East Haddam,Middlesex County,5_to_9_years,pop_change_from_prev_data_year,-54
2016,3_towns,0900722280,East Haddam,Middlesex County,10_to_14_years,pop_change_from_prev_data_year,-135
2016,3_towns,0900722280,East Haddam,Middlesex County,15_to_19_years,pop_change_from_prev_data_year,82
2016,3_towns,0900722280,East Haddam,Middlesex County,20_to_24_years,pop_change_from_prev_data_year,42
2016,3_towns,0900722280,East Haddam,Middlesex County,25_to_29_years,pop_change_from_prev_data_year,-43
2016,3_towns,0900722280,East Haddam,Middlesex County,30_to_34_years,pop_change_from_prev_data_year,-4
2016,3_towns,0900722280,East Haddam,Middlesex County,35_to_39_years,pop_change_from_prev_data_year,-36
2016,3_towns,0900722280,East Haddam,Middlesex County,40_to_44_years,pop_change_from_prev_data_year,-28
2016,3_towns,0900722280,East Haddam,Middlesex County,45_to_49_years,pop_change_from_prev_data_year,-26
2016,3_towns,0900722280,East Haddam,Middlesex County,50_to_54_years,pop_change_from_prev_data_year,93
2016,3_towns,0900722280,East Haddam,Middlesex County,55_to_59_years,pop_change_from_prev_data_year,-42
2016,3_towns,0900722280,East Haddam,Middlesex County,60_to_64_years,pop_change_from_prev_data_year,35
2016,3_towns,0900722280,East Haddam,Middlesex County,65_to_69_years,pop_change_from_prev_data_year,28
2016,3_towns,0900722280,East Haddam,Middlesex County,70_to_74_years,pop_change_from_prev_data_year,49
2016,3_towns,0900722280,East Haddam,Middlesex County,75_to_79_years,pop_change_from_prev_data_year,16
2016,3_towns,0900722280,East Haddam,Middlesex County,80_to_84_years,pop_change_from_prev_data_year,10
2016,3_towns,0900722280,East Haddam,Middlesex County,85_years_and_over,pop_change_from_prev_data_year,-17
2017,3_towns,0900722280,East Haddam,Middlesex County,total_pop,pop_change_from_prev_data_year,-26
2017,3_towns,0900722280,East Haddam,Middlesex County,under_5_years,pop_change_from_prev_data_year,-39
2017,3_towns,0900722280,East Haddam,Middlesex County,5_to_9_years,pop_change_from_prev_data_year,-137
2017,3_towns,0900722280,East Haddam,Middlesex County,10_to_14_years,pop_change_from_prev_data_year,-117
2017,3_towns,0900722280,East Haddam,Middlesex County,15_to_19_years,pop_change_from_prev_data_year,85
2017,3_towns,0900722280,East Haddam,Middlesex County,20_to_24_years,pop_change_from_prev_data_year,-26
2017,3_towns,0900722280,East Haddam,Middlesex County,25_to_29_years,pop_change_from_prev_data_year,40
2017,3_towns,0900722280,East Haddam,Middlesex County,30_to_34_years,pop_change_from_prev_data_year,-169
2017,3_towns,0900722280,East Haddam,Middlesex County,35_to_39_years,pop_change_from_prev_data_year,20
2017,3_towns,0900722280,East Haddam,Middlesex County,40_to_44_years,pop_change_from_prev_data_year,-106
2017,3_towns,0900722280,East Haddam,Middlesex County,45_to_49_years,pop_change_from_prev_data_year,-76
2017,3_towns,0900722280,East Haddam,Middlesex County,50_to_54_years,pop_change_from_prev_data_year,167
2017,3_towns,0900722280,East Haddam,Middlesex County,55_to_59_years,pop_change_from_prev_data_year,65
2017,3_towns,0900722280,East Haddam,Middlesex County,60_to_64_years,pop_change_from_prev_data_year,151
2017,3_towns,0900722280,East Haddam,Middlesex County,65_to_69_years,pop_change_from_prev_data_year,-23
2017,3_towns,0900722280,East Haddam,Middlesex County,70_to_74_years,pop_change_from_prev_data_year,71
2017,3_towns,0900722280,East Haddam,Middlesex County,75_to_79_years,pop_change_from_prev_data_year,26
2017,3_towns,0900722280,East Haddam,Middlesex County,80_to_84_years,pop_change_from_prev_data_year,17
2017,3_towns,0900722280,East Haddam,Middlesex County,85_years_and_over,pop_change_from_prev_data_year,25
2018,3_towns,0900722280,East Haddam,Middlesex County,total_pop,pop_change_from_prev_data_year,-40
2018,3_towns,0900722280,East Haddam,Middlesex County,under_5_years,pop_change_from_prev_data_year,-63
2018,3_towns,0900722280,East Haddam,Middlesex County,5_to_9_years,pop_change_from_prev_data_year,-106
2018,3_towns,0900722280,East Haddam,Middlesex County,10_to_14_years,pop_change_from_prev_data_year,117
2018,3_towns,0900722280,East Haddam,Middlesex County,15_to_19_years,pop_change_from_prev_data_year,-51
2018,3_towns,0900722280,East Haddam,Middlesex County,20_to_24_years,pop_change_from_prev_data_year,-84
2018,3_towns,0900722280,East Haddam,Middlesex County,25_to_29_years,pop_change_from_prev_data_year,-53
2018,3_towns,0900722280,East Haddam,Middlesex County,30_to_34_years,pop_change_from_prev_data_year,81
2018,3_towns,0900722280,East Haddam,Middlesex County,35_to_39_years,pop_change_from_prev_data_year,3
2018,3_towns,0900722280,East Haddam,Middlesex County,40_to_44_years,pop_change_from_prev_data_year,113
2018,3_towns,0900722280,East Haddam,Middlesex County,45_to_49_years,pop_change_from_prev_data_year,-112
2018,3_towns,0900722280,East Haddam,Middlesex County,50_to_54_years,pop_change_from_prev_data_year,-147
2018,3_towns,0900722280,East Haddam,Middlesex County,55_to_59_years,pop_change_from_prev_data_year,63
2018,3_towns,0900722280,East Haddam,Middlesex County,60_to_64_years,pop_change_from_prev_data_year,39
2018,3_towns,0900722280,East Haddam,Middlesex County,65_to_69_years,pop_change_from_prev_data_year,-26
2018,3_towns,0900722280,East Haddam,Middlesex County,70_to_74_years,pop_change_from_prev_data_year,185
2018,3_towns,0900722280,East Haddam,Middlesex County,75_to_79_years,pop_change_from_prev_data_year,43
2018,3_towns,0900722280,East Haddam,Middlesex County,80_to_84_years,pop_change_from_prev_data_year,-6
2018,3_towns,0900722280,East Haddam,Middlesex County,85_years_and_over,pop_change_from_prev_data_year,-36
1990,3_towns,0900722490,East Hampton,Middlesex County,total_pop,pop_change_from_prev_data_year,0
1990,3_towns,0900722490,East Hampton,Middlesex County,under_5_years,pop_change_from_prev_data_year,0
1990,3_towns,0900722490,East Hampton,Middlesex County,5_to_9_years,pop_change_from_prev_data_year,0
1990,3_towns,0900722490,East Hampton,Middlesex County,10_to_14_years,pop_change_from_prev_data_year,0
1990,3_towns,0900722490,East Hampton,Middlesex County,15_to_19_years,pop_change_from_prev_data_year,0
1990,3_towns,0900722490,East Hampton,Middlesex County,20_to_24_years,pop_change_from_prev_data_year,0
1990,3_towns,0900722490,East Hampton,Middlesex County,25_to_29_years,pop_change_from_prev_data_year,0
1990,3_towns,0900722490,East Hampton,Middlesex County,30_to_34_years,pop_change_from_prev_data_year,0
1990,3_towns,0900722490,East Hampton,Middlesex County,35_to_39_years,pop_change_from_prev_data_year,0
1990,3_towns,0900722490,East Hampton,Middlesex County,40_to_44_years,pop_change_from_prev_data_year,0
1990,3_towns,0900722490,East Hampton,Middlesex County,45_to_49_years,pop_change_from_prev_data_year,0
1990,3_towns,0900722490,East Hampton,Middlesex County,50_to_54_years,pop_change_from_prev_data_year,0
1990,3_towns,0900722490,East Hampton,Middlesex County,55_to_59_years,pop_change_from_prev_data_year,0
1990,3_towns,0900722490,East Hampton,Middlesex County,60_to_64_years,pop_change_from_prev_data_year,0
1990,3_towns,0900722490,East Hampton,Middlesex County,65_to_69_years,pop_change_from_prev_data_year,0
1990,3_towns,0900722490,East Hampton,Middlesex County,70_to_74_years,pop_change_from_prev_data_year,0
1990,3_towns,0900722490,East Hampton,Middlesex County,75_to_79_years,pop_change_from_prev_data_year,0
1990,3_towns,0900722490,East Hampton,Middlesex County,80_to_84_years,pop_change_from_prev_data_year,0
1990,3_towns,0900722490,East Hampton,Middlesex County,85_years_and_over,pop_change_from_prev_data_year,0
2000,3_towns,0900722490,East Hampton,Middlesex County,total_pop,pop_change_from_prev_data_year,2924
2000,3_towns,0900722490,East Hampton,Middlesex County,under_5_years,pop_change_from_prev_data_year,-81
2000,3_towns,0900722490,East Hampton,Middlesex County,5_to_9_years,pop_change_from_prev_data_year,37
2000,3_towns,0900722490,East Hampton,Middlesex County,10_to_14_years,pop_change_from_prev_data_year,141
2000,3_towns,0900722490,East Hampton,Middlesex County,15_to_19_years,pop_change_from_prev_data_year,1227
2000,3_towns,0900722490,East Hampton,Middlesex County,20_to_24_years,pop_change_from_prev_data_year,1048
2000,3_towns,0900722490,East Hampton,Middlesex County,25_to_29_years,pop_change_from_prev_data_year,-372
2000,3_towns,0900722490,East Hampton,Middlesex County,30_to_34_years,pop_change_from_prev_data_year,-409
2000,3_towns,0900722490,East Hampton,Middlesex County,35_to_39_years,pop_change_from_prev_data_year,1
2000,3_towns,0900722490,East Hampton,Middlesex County,40_to_44_years,pop_change_from_prev_data_year,196
2000,3_towns,0900722490,East Hampton,Middlesex County,45_to_49_years,pop_change_from_prev_data_year,359
2000,3_towns,0900722490,East Hampton,Middlesex County,50_to_54_years,pop_change_from_prev_data_year,412
2000,3_towns,0900722490,East Hampton,Middlesex County,55_to_59_years,pop_change_from_prev_data_year,138
2000,3_towns,0900722490,East Hampton,Middlesex County,60_to_64_years,pop_change_from_prev_data_year,77
2000,3_towns,0900722490,East Hampton,Middlesex County,65_to_69_years,pop_change_from_prev_data_year,31
2000,3_towns,0900722490,East Hampton,Middlesex County,70_to_74_years,pop_change_from_prev_data_year,43
2000,3_towns,0900722490,East Hampton,Middlesex County,75_to_79_years,pop_change_from_prev_data_year,29
2000,3_towns,0900722490,East Hampton,Middlesex County,80_to_84_years,pop_change_from_prev_data_year,29
2000,3_towns,0900722490,East Hampton,Middlesex County,85_years_and_over,pop_change_from_prev_data_year,18
2010,3_towns,0900722490,East Hampton,Middlesex County,total_pop,pop_change_from_prev_data_year,-393
2010,3_towns,0900722490,East Hampton,Middlesex County,under_5_years,pop_change_from_prev_data_year,58
2010,3_towns,0900722490,East Hampton,Middlesex County,5_to_9_years,pop_change_from_prev_data_year,-31
2010,3_towns,0900722490,East Hampton,Middlesex County,10_to_14_years,pop_change_from_prev_data_year,43
2010,3_towns,0900722490,East Hampton,Middlesex County,15_to_19_years,pop_change_from_prev_data_year,-883
2010,3_towns,0900722490,East Hampton,Middlesex County,20_to_24_years,pop_change_from_prev_data_year,-1300
2010,3_towns,0900722490,East Hampton,Middlesex County,25_to_29_years,pop_change_from_prev_data_year,27
2010,3_towns,0900722490,East Hampton,Middlesex County,30_to_34_years,pop_change_from_prev_data_year,-27
2010,3_towns,0900722490,East Hampton,Middlesex County,35_to_39_years,pop_change_from_prev_data_year,-279
2010,3_towns,0900722490,East Hampton,Middlesex County,40_to_44_years,pop_change_from_prev_data_year,-97
2010,3_towns,0900722490,East Hampton,Middlesex County,45_to_49_years,pop_change_from_prev_data_year,279
2010,3_towns,0900722490,East Hampton,Middlesex County,50_to_54_years,pop_change_from_prev_data_year,362
2010,3_towns,0900722490,East Hampton,Middlesex County,55_to_59_years,pop_change_from_prev_data_year,501
2010,3_towns,0900722490,East Hampton,Middlesex County,60_to_64_years,pop_change_from_prev_data_year,458
2010,3_towns,0900722490,East Hampton,Middlesex County,65_to_69_years,pop_change_from_prev_data_year,238
2010,3_towns,0900722490,East Hampton,Middlesex County,70_to_74_years,pop_change_from_prev_data_year,89
2010,3_towns,0900722490,East Hampton,Middlesex County,75_to_79_years,pop_change_from_prev_data_year,50
2010,3_towns,0900722490,East Hampton,Middlesex County,80_to_84_years,pop_change_from_prev_data_year,54
2010,3_towns,0900722490,East Hampton,Middlesex County,85_years_and_over,pop_change_from_prev_data_year,65
2011,3_towns,0900722490,East Hampton,Middlesex County,total_pop,pop_change_from_prev_data_year,-33
2011,3_towns,0900722490,East Hampton,Middlesex County,under_5_years,pop_change_from_prev_data_year,8
2011,3_towns,0900722490,East Hampton,Middlesex County,5_to_9_years,pop_change_from_prev_data_year,276
2011,3_towns,0900722490,East Hampton,Middlesex County,10_to_14_years,pop_change_from_prev_data_year,-230
2011,3_towns,0900722490,East Hampton,Middlesex County,15_to_19_years,pop_change_from_prev_data_year,60
2011,3_towns,0900722490,East Hampton,Middlesex County,20_to_24_years,pop_change_from_prev_data_year,329
2011,3_towns,0900722490,East Hampton,Middlesex County,25_to_29_years,pop_change_from_prev_data_year,52
2011,3_towns,0900722490,East Hampton,Middlesex County,30_to_34_years,pop_change_from_prev_data_year,-57
2011,3_towns,0900722490,East Hampton,Middlesex County,35_to_39_years,pop_change_from_prev_data_year,121
2011,3_towns,0900722490,East Hampton,Middlesex County,40_to_44_years,pop_change_from_prev_data_year,13
2011,3_towns,0900722490,East Hampton,Middlesex County,45_to_49_years,pop_change_from_prev_data_year,-83
2011,3_towns,0900722490,East Hampton,Middlesex County,50_to_54_years,pop_change_from_prev_data_year,-44
2011,3_towns,0900722490,East Hampton,Middlesex County,55_to_59_years,pop_change_from_prev_data_year,-193
2011,3_towns,0900722490,East Hampton,Middlesex County,60_to_64_years,pop_change_from_prev_data_year,-113
2011,3_towns,0900722490,East Hampton,Middlesex County,65_to_69_years,pop_change_from_prev_data_year,-107
2011,3_towns,0900722490,East Hampton,Middlesex County,70_to_74_years,pop_change_from_prev_data_year,6
2011,3_towns,0900722490,East Hampton,Middlesex County,75_to_79_years,pop_change_from_prev_data_year,-34
