SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE
050,09,003,Connecticut,Hartford County,11,17,20556,7920,12636,7334,11669,448,767,15,22,89,123,2,1,32,54,7681,12206,7132,11305,420,721,11,12,89,120,0,1,29,47,239,430,202,364,28,46,4,10,0,3,2,0,3,7
050,09,003,Connecticut,Hartford County,11,18,22425,7082,15343,6681,14422,303,753,9,14,54,93,1,4,34,57,6894,14985,6521,14099,289,737,4,7,52,92,1,3,27,47,188,358,160,323,14,16,5,7,2,1,0,1,7,10
050,09,003,Connecticut,Hartford County,11,99,891667,430685,460982,339728,363036,61417,67179,1870,1951,18747,19301,507,429,8416,9086,365781,392643,287784,308805,52809,57547,666,741,18291,18798,124,139,6107,6613,64904,68339,51944,54231,8608,9632,1204,1210,456,503,383,290,2309,2473
050,09,003,Connecticut,Hartford County,12,0,9752,4918,4834,3301,3206,971,943,35,49,308,330,7,6,296,300,3538,3454,2301,2213,713,692,12,11,293,317,2,4,217,217,1380,1380,1000,993,258,251,23,38,15,13,5,2,79,83
050,09,003,Connecticut,Hartford County,12,1,40936,20695,20241,14122,13749,3960,3845,113,139,1306,1352,25,26,1169,1130,15255,14938,10114,9831,2983,2967,32,47,1264,1289,4,3,858,801,5440,5303,4008,3918,977,878,81,92,42,63,21,23,311,329
050,09,003,Connecticut,Hartford County,12,2,55456,28432,27024,20117,19214,5170,4804,169,148,1596,1609,40,32,1340,1217,21893,20770,15275,14529,4029,3733,43,41,1533,1547,9,6,1004,914,6539,6254,4842,4685,1141,1071,126,107,63,62,31,26,336,303
050,09,003,Connecticut,Hartford County,12,3,59734,30440,29294,22320,21374,5505,5189,162,188,1264,1387,36,43,1153,1113,23964,22879,17353,16491,4475,4148,37,60,1213,1340,9,7,877,833,6476,6415,4967,4883,1030,1041,125,128,51,47,27,36,276,280
050,09,003,Connecticut,Hartford County,12,4,61684,31912,29772,23614,21710,5935,5826,192,184,1226,1076,30,33,915,943,25183,23361,18358,16826,4918,4794,55,41,1177,1029,8,6,667,665,6729,6411,5256,4884,1017,1032,137,143,49,47,22,27,248,278
050,09,003,Connecticut,Hartford County,12,5,55702,28358,27344,21128,20102,5209,5125,189,155,1133,1192,42,31,657,739,22440,21444,16443,15560,4391,4190,52,46,1089,1136,17,10,448,502,5918,5900,4685,4542,818,935,137,109,44,56,25,21,209,237
050,09,003,Connecticut,Hartford County,12,6,56690,28355,28335,20799,20182,4701,5009,165,158,2100,2263,42,36,548,687,22895,22573,16470,15812,3982,4030,43,45,2041,2218,8,6,351,462,5460,5762,4329,4370,719,979,122,113,59,45,34,30,197,225
050,09,003,Connecticut,Hartford County,12,7,52995,26227,26768,19036,19072,4284,4720,146,171,2213,2116,45,41,503,648,21150,21212,14936,14812,3696,3842,32,50,2176,2077,9,15,301,416,5077,5556,4100,4260,588,878,114,121,37,39,36,26,202,232
050,09,003,Connecticut,Hartford County,12,8,55386,27037,28349,20335,20968,4181,4756,135,123,1901,1929,78,43,407,530,22275,23201,16476,16849,3629,4034,38,42,1857,1886,5,10,270,380,4762,5148,3859,4119,552,722,97,81,44,43,73,33,137,150
050,09,003,Connecticut,Hartford County,12,9,63410,30952,32458,24282,25147,4523,5103,136,153,1556,1579,61,31,394,445,26429,27580,20571,21162,4009,4513,54,54,1524,1540,5,11,266,300,4523,4878,3711,3985,514,590,82,99,32,39,56,20,128,145
050,09,003,Connecticut,Hartford County,12,10,71246,34451,36795,28029,29559,4494,5302,123,149,1388,1298,55,37,362,450,30461,32312,24721,25896,4070,4748,55,59,1359,1272,8,14,248,323,3990,4483,3308,3663,424,554,68,90,29,26,47,23,114,127
050,09,003,Connecticut,Hartford County,12,11,70008,33980,36028,28422,29977,4075,4479,117,132,1027,1031,27,22,312,387,30771,32354,25753,26901,3716,4094,56,57,1012,1009,5,8,229,285,3209,3674,2669,3076,359,385,61,75,15,22,22,14,83,102
050,09,003,Connecticut,Hartford County,12,12,59788,28661,31127,24636,26287,2892,3568,92,107,805,897,13,13,223,255,26271,28340,22608,23918,2656,3299,39,48,797,884,6,5,165,186,2390,2787,2028,2369,236,269,53,59,8,13,7,8,58,69
050,09,003,Connecticut,Hartford County,12,13,51108,24007,27101,20842,23126,2275,2980,69,76,638,687,13,14,170,218,22171,24890,19264,21237,2112,2774,32,31,628,677,6,7,129,164,1836,2211,1578,1889,163,206,37,45,10,10,7,7,41,54
050,09,003,Connecticut,Hartford County,12,14,36833,17100,19733,14968,16924,1550,2148,49,44,428,479,11,6,94,132,15955,18238,13974,15635,1457,2007,23,20,421,475,6,3,74,98,1145,1495,994,1289,93,141,26,24,7,4,5,3,20,34
050,09,003,Connecticut,Hartford County,12,15,26920,11883,15037,10411,12985,1066,1609,26,27,305,315,3,9,72,92,11109,14008,9734,12101,1000,1510,14,12,300,304,1,5,60,76,774,1029,677,884,66,99,12,15,5,11,2,4,12,16
050,09,003,Connecticut,Hartford County,12,16,23251,9544,13707,8634,12259,675,1128,15,20,163,215,1,6,56,79,9085,12998,8245,11634,625,1071,7,12,161,214,1,2,46,65,459,709,389,625,50,57,8,8,2,1,0,4,10,14
050,09,003,Connecticut,Hartford County,12,17,20378,7831,12547,7220,11558,476,796,12,21,88,121,3,1,32,50,7580,12100,7011,11176,445,750,8,12,88,118,0,1,28,43,251,447,209,382,31,46,4,9,0,3,3,0,4,7
050,09,003,Connecticut,Hartford County,12,18,22737,7230,15507,6825,14564,301,770,9,14,59,99,0,5,36,55,7025,15129,6648,14225,288,751,3,8,57,97,0,3,29,45,205,378,177,339,13,19,6,6,2,2,0,2,7,10
050,09,003,Connecticut,Hartford County,12,99,894014,432013,462001,339041,361963,62243,68100,1954,2058,19504,19975,532,435,8739,9470,365450,391781,286255,306808,53194,57947,635,696,18990,19429,109,126,6267,6775,66563,70220,52786,55155,9049,10153,1319,1362,514,546,423,309,2472,2695
050,09,003,Connecticut,Hartford County,13,0,9754,4920,4834,3302,3208,974,943,36,49,307,330,6,6,295,298,3534,3451,2298,2212,715,691,12,11,292,317,1,4,216,216,1386,1383,1004,996,259,252,24,38,15,13,5,2,79,82
050,09,003,Connecticut,Hartford County,13,1,40859,20656,20203,14070,13702,3967,3850,116,140,1310,1356,26,27,1167,1128,15214,14892,10055,9776,2993,2977,33,46,1269,1294,5,4,859,795,5442,5311,4015,3926,974,873,83,94,41,62,21,23,308,333
050,09,003,Connecticut,Hartford County,13,2,55487,28443,27044,20104,19202,5194,4827,168,146,1605,1611,36,29,1336,1229,21842,20733,15230,14485,4020,3729,43,39,1541,1553,6,4,1002,923,6601,6311,4874,4717,1174,1098,125,107,64,58,30,25,334,306
050,09,003,Connecticut,Hartford County,13,3,59711,30426,29285,22293,21351,5493,5184,161,188,1276,1390,35,42,1168,1130,23909,22837,17294,16439,4461,4139,34,60,1225,1347,8,8,887,844,6517,6448,4999,4912,1032,1045,127,128,51,43,27,34,281,286
050,09,003,Connecticut,Hartford County,13,4,61405,31767,29638,23496,21605,5904,5792,189,182,1226,1078,32,33,920,948,25026,23218,18226,16709,4885,4760,55,39,1179,1032,10,7,671,671,6741,6420,5270,4896,1019,1032,134,143,47,46,22,26,249,277
050,09,003,Connecticut,Hartford County,13,5,55861,28441,27420,21166,20136,5241,5155,190,154,1134,1193,41,30,669,752,22482,21488,16448,15564,4416,4214,52,45,1089,1138,17,10,460,517,5959,5932,4718,4572,825,941,138,109,45,55,24,20,209,235
050,09,003,Connecticut,Hartford County,13,6,56810,28459,28351,20858,20187,4723,5010,164,157,2096,2256,44,35,574,706,22986,22580,16526,15814,4002,4031,43,45,2039,2212,10,6,366,472,5473,5771,4332,4373,721,979,121,112,57,44,34,29,208,234
050,09,003,Connecticut,Hartford County,13,7,53288,26379,26909,19133,19177,4324,4745,148,172,2211,2117,47,42,516,656,21281,21333,15017,14902,3733,3868,34,51,2174,2080,9,15,314,417,5098,5576,4116,4275,591,877,114,121,37,37,38,27,202,239
050,09,003,Connecticut,Hartford County,13,8,55062,26884,28178,20181,20797,4174,4739,135,125,1902,1935,79,44,413,538,22103,23007,16308,16663,3619,4016,38,42,1859,1892,8,11,271,383,4781,5171,3873,4134,555,723,97,83,43,43,71,33,142,155
050,09,003,Connecticut,Hartford County,13,9,63343,30921,32422,24240,25100,4513,5099,137,153,1569,1592,62,28,400,450,26371,27516,20505,21095,3997,4503,53,54,1539,1553,6,10,271,301,4550,4906,3735,4005,516,596,84,99,30,39,56,18,129,149
050,09,003,Connecticut,Hartford County,13,10,70966,34335,36631,27896,29401,4492,5294,125,147,1397,1303,54,37,371,449,30312,32127,24566,25720,4064,4737,54,59,1367,1276,8,14,253,321,4023,4504,3330,3681,428,557,71,88,30,27,46,23,118,128
050,09,003,Connecticut,Hartford County,13,11,70112,34029,36083,28449,30013,4094,4495,115,133,1038,1037,28,24,305,381,30789,32375,25747,26901,3731,4108,55,58,1023,1014,6,8,227,286,3240,3708,2702,3112,363,387,60,75,15,23,22,16,78,95
050,09,003,Connecticut,Hartford County,13,12,60026,28780,31246,24747,26401,2906,3587,90,107,813,903,10,10,214,238,26375,28447,22695,24009,2670,3317,37,48,805,890,4,5,164,178,2405,2799,2052,2392,236,270,53,59,8,13,6,5,50,60
050,09,003,Connecticut,Hartford County,13,13,51520,24204,27316,21012,23308,2304,3018,69,76,649,701,13,11,157,202,22351,25088,19410,21391,2140,2810,32,31,640,691,6,7,123,158,1853,2228,1602,1917,164,208,37,45,9,10,7,4,34,44
050,09,003,Connecticut,Hartford County,13,14,37005,17188,19817,15049,17006,1558,2156,48,44,433,487,9,3,91,121,16034,18313,14041,15702,1463,2016,23,20,427,482,5,3,75,90,1154,1504,1008,1304,95,140,25,24,6,5,4,0,16,31
050,09,003,Connecticut,Hartford County,13,15,26970,11917,15053,10456,13022,1068,1612,24,26,308,314,2,6,59,73,11143,14031,9772,12133,1002,1513,13,12,304,307,1,5,51,61,774,1022,684,889,66,99,11,14,4,7,1,1,8,12
050,09,003,Connecticut,Hartford County,13,16,23153,9510,13643,8616,12214,677,1130,13,19,162,214,1,4,41,62,9057,12937,8224,11583,628,1073,7,12,161,213,1,2,36,54,453,706,392,631,49,57,6,7,1,1,0,2,5,8
050,09,003,Connecticut,Hartford County,13,17,20311,7823,12488,7226,11524,477,793,9,17,88,118,0,1,23,35,7581,12047,7015,11139,449,749,8,11,88,116,0,1,21,31,242,441,211,385,28,44,1,6,0,2,0,0,2,4
050,09,003,Connecticut,Hartford County,13,18,22835,7277,15558,6875,14612,303,777,8,13,61,101,0,4,30,51,7072,15180,6694,14267,291,758,2,8,59,100,0,3,26,44,205,378,181,345,12,19,6,5,2,1,0,1,4,7
050,09,003,Connecticut,Hartford County,13,99,894478,432359,462119,339169,361966,62386,68206,1945,2048,19585,20036,525,416,8749,9447,365462,391600,286071,306504,53279,58009,628,691,19080,19507,111,127,6293,6762,66897,70519,53098,55462,9107,10197,1317,1357,505,529,414,289,2456,2685
050,09,005,Connecticut,Litchfield County,1,0,2032,1048,984,978,931,18,22,2,0,24,12,0,0,26,19,1003,932,942,888,12,16,1,0,24,12,0,0,24,16,45,52,36,43,6,6,1,0,0,0,0,0,2,3
050,09,005,Connecticut,Litchfield County,1,1,8652,4385,4267,4159,4019,73,62,9,9,66,74,1,1,77,102,4230,4088,4029,3866,61,51,7,5,65,72,1,1,67,93,155,179,130,153,12,11,2,4,1,2,0,0,10,9
050,09,005,Connecticut,Litchfield County,1,2,12844,6589,6255,6254,5990,109,77,9,18,96,69,0,1,121,100,6357,6063,6050,5826,93,64,5,12,95,67,0,0,114,94,232,192,204,164,16,13,4,6,1,2,0,1,7,6
050,09,005,Connecticut,Litchfield County,1,3,13821,7170,6651,6842,6358,100,96,7,11,123,98,3,0,95,88,6935,6444,6629,6172,91,83,4,11,120,97,2,0,89,81,235,207,213,186,9,13,3,0,3,1,1,0,6,7
050,09,005,Connecticut,Litchfield County,1,4,10891,5691,5200,5425,4983,92,79,10,10,91,70,3,1,70,57,5502,5033,5265,4839,74,64,7,7,89,69,2,0,65,54,189,167,160,144,18,15,3,3,2,1,1,1,5,3
050,09,005,Connecticut,Litchfield County,1,5,6925,3544,3381,3363,3200,69,63,3,8,67,73,1,2,41,35,3416,3267,3249,3108,57,49,3,6,67,72,1,2,39,30,128,114,114,92,12,14,0,2,0,1,0,0,2,5
050,09,005,Connecticut,Litchfield County,1,6,8578,4198,4380,3983,4179,82,56,5,9,91,97,2,3,35,36,4053,4222,3861,4040,65,45,4,6,90,96,1,2,32,33,145,158,122,139,17,11,1,3,1,1,1,1,3,3
050,09,005,Connecticut,Litchfield County,1,7,12596,6112,6484,5874,6224,94,89,25,16,85,108,3,2,31,45,5955,6298,5733,6062,86,74,23,14,82,106,3,2,28,40,157,186,141,162,8,15,2,2,3,2,0,0,3,5
050,09,005,Connecticut,Litchfield County,1,8,15953,7829,8124,7561,7850,108,83,23,24,87,116,2,4,48,47,7636,7952,7390,7699,99,75,18,21,83,113,2,2,44,42,193,172,171,151,9,8,5,3,4,3,0,2,4,5
050,09,005,Connecticut,Litchfield County,1,9,17078,8423,8655,8176,8405,94,85,22,15,86,94,1,3,44,53,8279,8511,8046,8278,88,75,20,13,82,93,1,3,42,49,144,144,130,127,6,10,2,2,4,1,0,0,2,4
050,09,005,Connecticut,Litchfield County,1,10,15137,7563,7574,7341,7341,87,77,17,12,83,106,3,1,32,37,7439,7473,7234,7255,76,69,15,10,81,104,3,0,30,35,124,101,107,86,11,8,2,2,2,2,0,1,2,2
050,09,005,Connecticut,Litchfield County,1,11,13685,6859,6826,6693,6670,62,57,15,9,58,62,2,1,29,27,6790,6748,6630,6596,59,55,15,8,57,62,2,1,27,26,69,78,63,74,3,2,0,1,1,0,0,0,2,1
050,09,005,Connecticut,Litchfield County,1,12,10521,5252,5269,5142,5157,47,37,5,9,34,46,2,0,22,20,5197,5214,5089,5105,45,34,5,9,34,46,2,0,22,20,55,55,53,52,2,3,0,0,0,0,0,0,0,0
